,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
1063363,IN10268087,SLAHOLD,DC000113,Midrange,Midrange,0,0
1063406,IN10268096,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,13JUL2021:09:06:29,334
1063698,IN10268163,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,13JUL2021:08:34:26,199
1063836,IN10268202,SLAHOLD,DC000130,High-performance Computing,HPC - Interaction & Visualization,13JUL2021:14:46:57,0
1063857,IN10268208,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,14JUL2021:07:38:48,190
1064183,IN10268287,SLAHOLD,NW000509,Email,Email,15JUL2021:07:58:57,5
1064225,IN10268297,SLAHOLD,NW000464,Email,Email,14JUL2021:16:09:15,161
1064324,IN10268318,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1064325,IN10268318,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1064326,IN10268318,SLAHOLD,ITS00381,Directory Services,Directory Services,0,0
1064327,IN10268318,SLAHOLD,COR00559,Other Activities,Other - Internal Services & Strategy,0,0
1064330,IN10268318,SLAHOLD,ITS00380,Directory Services,Directory Services,14JUL2021:15:11:37,107
1064413,IN10268337,SLAHOLD,ITS00380,Directory Services,Directory Services,14JUL2021:15:26:15,17
1064579,IN10268381,SLAHOLD,NW000473,Conferencing Services,Conferencing - Videoconferencing,14JUL2021:07:04:46,614
1064631,IN10268394,SLAHOLD,NW000472,Conferencing Services,Conferencing - Videoconferencing,14JUL2021:09:08:45,0
1064696,IN10268412,SLAHOLD,NW000414,Contact Centre,Contact Centre,0,0
1064706,IN10268413,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,15JUL2021:08:17:59,5
1064803,IN10268432,SLAHOLD,ITS00341,Firewall,Firewall,14JUL2021:12:27:46,74
1064870,IN10268445,SLAHOLD,DC000132,High-performance Computing,High-performance Computing,14JUL2021:10:56:06,0
1064911,IN10268454,SLAHOLD,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,0,0
1064921,IN10268456,SLAHOLD,SM000582,Other Activities,Other - Service Management,14JUL2021:13:44:31,7
1064974,IN10268468,SLAHOLD,NW000412,Fixed Line,Fixed Line,0,0
1065019,IN10268479,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,14JUL2021:15:22:12,74
1065479,IN10268622,SLAHOLD,DC000209,Midrange,Midrange,16JUL2021:16:02:50,43
1065546,IN10268661,SLAHOLD,DC000202,Midrange,Midrange - Windows -X86,0,0
1065794,IN10268744,SLAHOLD,ITS00327,Other Activities,Other - Security,15JUL2021:11:23:42,127
1065820,IN10268749,SLAHOLD,NW000403,Intra-building Network Services,IBN - GC LAN,0,0
1065867,IN10268758,SLAHOLD,NW000440,Fixed Line,Fixed - PBX,15JUL2021:18:37:49,0
1066072,IN10268801,SLAHOLD,NW000417,GC WAN,GC WAN,16JUL2021:07:25:16,36
1066396,IN10268875,SLAHOLD,DC000129,High-performance Computing,High-performance Computing,16JUL2021:08:35:37,22
1066586,IN10268916,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,0,0
1066610,IN10268921,SLAHOLD,NW000444,GC WAN,GC WAN,0,0
1066666,IN10268935,SLAHOLD,DC000250,High-performance Computing,High-performance Computing,0,0
1066710,IN10268945,SLAHOLD,DC000191,Midrange,Midrange,0,0
1066764,IN10268955,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1066785,IN10268958,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1066961,IN10269003,SLAHOLD,NW000453,Intra-building Network Services,IBN - GC LAN,0,0
1066990,IN10269008,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,16JUL2021:21:41:41,23
1067235,IN10269064,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,17JUL2021:13:46:20,0
1067318,IN10269118,SLAHOLD,DC000202,Midrange,Midrange - Windows -X86,0,0
1067846,IN10269350,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1067920,IN10269368,SLAHOLD,DC000249,Midrange,Midrange - Windows -X86,0,0
1067933,IN10269370,SLAHOLD,NW000412,Fixed Line,Fixed Line,0,0
1068054,IN10269402,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1068342,IN10269470,SLAHOLD,DC000263,Storage,Storage - File,0,0
1068464,IN10269501,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1068544,IN10269519,SLAHOLD,NW000509,Email,Email,0,0
1068738,IN10269576,SLAHOLD,NW000400,Intra-building Network Services,IBN - Data Centre Network,0,0
1068839,IN10269606,SLAHOLD,DC000202,Midrange,Midrange - Windows -X86,0,0
1068943,IN10269632,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1068977,IN10269639,SLAHOLD,ITS00343,Firewall,Firewall,0,0
1068978,IN10269640,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1068984,IN10269640,SLAHOLD,DC000216,Storage,Storage - File,0,0
1069057,IN10269658,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1069212,IN10269697,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1069632,IN10269809,SLAHOLD,NW000403,Intra-building Network Services,IBN - GC LAN,0,0
1069691,IN10269824,SLAHOLD,DC000263,Storage,Storage - File,0,0
1069712,IN10269833,SLAHOLD,NW000403,Intra-building Network Services,IBN - GC LAN,0,0
1069785,IN10269852,SLAHOLD,DC000128,High-performance Computing,High-performance Computing,0,0
1070003,IN10269959,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1070175,IN10270001,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1070373,IN10270049,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1070386,IN10270052,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1070390,IN10270052,SLAHOLD,SM000542,Other Activities,Other - Service Management,0,0
1070391,IN10270052,SLAHOLD,SM000542,Other Activities,Other - Service Management,0,0
1070392,IN10270052,SLAHOLD,ITS00345,Firewall,Firewall,0,0
1070434,IN10270059,SLAHOLD,ITS00344,Firewall,Firewall,0,0
1070437,IN10270059,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1070603,IN10270096,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1070785,IN10270137,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,0,0
1070797,IN10270139,SLAHOLD,SM000561,Other Activities,Other - Service Management,0,0
1070916,IN10270165,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,0,0
1071001,IN10270183,SLAHOLD,NW000444,GC WAN,GC WAN,0,0
1071002,IN10270183,SLAHOLD,NW000441,GC WAN,GC WAN,0,0
1071004,IN10270183,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1071005,IN10270183,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1071189,IN10270226,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,0,0
1071192,IN10270227,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1071220,IN10270233,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1071247,IN10270240,SLAHOLD,NW000459,GC WAN,GC WAN,0,0
1071301,IN10270252,SLAHOLD,ITS00327,Other Activities,Other - Security,0,0
1071518,IN10270301,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,0,0
1071628,IN10270322,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1071826,IN10270362,SLAHOLD,SM000537,Other Activities,Other - Service Management,0,0
1071959,IN10270402,SLAHOLD,DC000216,Storage,Storage - File,0,0
1072138,IN10270440,SLAHOLD,ITS00381,Directory Services,Directory Services,0,0
1072217,IN10270458,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1072224,IN10270458,SLAHOLD,NW000509,Email,Email,0,0
1072243,IN10270461,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1072376,IN10270497,SLAHOLD,NW000426,Email,Email,0,0
1072381,IN10270497,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,0,0
1072383,IN10270497,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1072436,IN10270506,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1072527,IN10270550,SLAHOLD,DC000245,Intra-building Network Services,IBN - Data Centre Network,0,0
1072531,IN10270550,SLAHOLD,DC000191,Midrange,Midrange,0,0
1072555,IN10270558,SLAHOLD,ENT00045,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1072586,IN10270566,SLAHOLD,SM000558,Other Activities,Other - Service Management,0,0
1072637,IN10270578,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1072641,IN10270579,SLAHOLD,DC000133,High-performance Computing,High-performance Computing,0,0
1073239,IN10270759,SLAHOLD,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1073378,IN10270803,SLAHOLD,DC000152,Middleware,Middleware,0,0
1073456,IN10270823,SLAHOLD,DC000209,Midrange,Midrange,0,0
1073459,IN10270824,SLAHOLD,DC000133,High-performance Computing,High-performance Computing,0,0
1073590,IN10270851,SLAHOLD,NW000448,Intra-building Network Services,IBN - GC LAN,0,0
1073966,IN10270966,SLAHOLD,NW000431,GC WAN,GC WAN,0,0
1074018,IN10270985,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,0,0
1074020,IN10270985,SLAHOLD,ITS00358,Secure Remote Access,Secure Remote Access,0,0
1074028,IN10270988,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1074066,IN10270995,SLAHOLD,DC000128,High-performance Computing,High-performance Computing,0,0
1074110,IN10271004,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1074131,IN10271009,SLAHOLD,NW000403,Intra-building Network Services,IBN - GC LAN,0,0
1074158,IN10271014,SLAHOLD,DC000210,Other Activities,Other - Data Centre,0,0
1074459,IN10271090,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1074509,IN10271100,SLAHOLD,DC000249,Midrange,Midrange - Windows -X86,0,0
1074749,IN10271156,SLAHOLD,DC000216,Storage,Storage - File,0,0
1074818,IN10271170,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1074867,IN10271186,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1074868,IN10271186,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1074878,IN10271190,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,0,0
1075037,IN10271227,SLAHOLD,ITS00343,Firewall,Firewall,0,0
1075105,IN10271243,SLAHOLD,ITS00344,Firewall,Firewall,0,0
1075440,IN10271329,SLAHOLD,DC000216,Storage,Storage - File,0,0
1075449,IN10271329,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1075450,IN10271329,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1075517,IN10271340,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1075719,IN10271385,SLAHOLD,NW000486,Classified Infrastructure,Classified Infrastructure - GCSI - Hosting Environment,0,0
1075829,IN10271409,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1075912,IN10271428,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1075955,IN10271437,SLAHOLD,DC000221,Middleware,Middleware,0,0
1075969,IN10271441,SLAHOLD,DC000207,Midrange,Midrange,0,0
1075972,IN10271441,SLAHOLD,DC000242,Other Activities,Other - Telecom & Network,0,0
1075986,IN10271444,SLAHOLD,DC000209,Midrange,Midrange,0,0
1076084,IN10271464,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1076319,IN10271524,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1076372,IN10271537,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1076373,IN10271537,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1076377,IN10271537,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1076378,IN10271537,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1076381,IN10271537,SLAHOLD,NW000452,Intra-building Network Services,IBN - GC LAN,0,0
1076382,IN10271537,SLAHOLD,DC000107,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1076582,IN10271576,SLAHOLD,SM000586,Other Activities,Other - Service Management,0,0
1076665,IN10271590,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1076731,IN10271606,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1076753,IN10271610,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1076754,IN10271610,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1076793,IN10271617,SLAHOLD,NW000431,GC WAN,GC WAN,0,0
1076987,IN10271664,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1076989,IN10271664,SLAHOLD,NW000453,Intra-building Network Services,IBN - GC LAN,0,0
1077008,IN10271668,SLAHOLD,DC000221,Middleware,Middleware,0,0
1077009,IN10271668,SLAHOLD,DC000221,Middleware,Middleware,0,0
1077047,IN10271676,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1077154,IN10271697,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1077155,IN10271697,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1077156,IN10271697,SLAHOLD,SM000585,Other Activities,Other - Service Management,0,0
1077218,IN10271711,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1077628,IN10271833,SLAHOLD,NW000431,GC WAN,GC WAN,0,0
1077634,IN10271834,SLAHOLD,NW000481,Intra-building Network Services,Intra-building Network Services,0,0
1077639,IN10271834,SLAHOLD,NW000481,Intra-building Network Services,Intra-building Network Services,0,0
1077667,IN10271839,SLAHOLD,DC000129,High-performance Computing,High-performance Computing,0,0
1077674,IN10271840,SLAHOLD,DC000152,Middleware,Middleware,0,0
1077746,IN10271900,SLAHOLD,DC000129,High-performance Computing,High-performance Computing,0,0
1078008,IN10271979,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1078147,IN10272017,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1078149,IN10272017,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1078349,IN10272069,SLAHOLD,NW000448,Intra-building Network Services,IBN - GC LAN,0,0
1078367,IN10272074,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1078368,IN10272074,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1078370,IN10272074,SLAHOLD,SM000585,Other Activities,Other - Service Management,0,0
1078419,IN10272085,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1078557,IN10272114,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1078602,IN10272120,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1078686,IN10272141,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1078694,IN10272143,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1078747,IN10272155,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1078843,IN10272177,SLAHOLD,NW000412,Fixed Line,Fixed Line,0,0
1078847,IN10272177,SLAHOLD,NW000431,GC WAN,GC WAN,0,0
1078853,IN10272178,SLAHOLD,NW000414,Contact Centre,Contact Centre,0,0
1079008,IN10272215,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1079178,IN10272252,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1079217,IN10272260,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1079255,IN10272267,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1079258,IN10272267,SLAHOLD,SM000585,Other Activities,Other - Service Management,0,0
1079276,IN10272274,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1079300,IN10272280,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1079449,IN10272314,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1079509,IN10272330,SLAHOLD,ITS00346,Secure Remote Access,Secure Remote Access,0,0
1079510,IN10272330,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,0,0
1079513,IN10272330,SLAHOLD,NW000433,GC WAN,GC WAN,0,0
1079514,IN10272330,SLAHOLD,NW000433,GC WAN,GC WAN,0,0
1079566,IN10272341,SLAHOLD,DC000191,Midrange,Midrange,0,0
1079763,IN10272391,SLAHOLD,DC000133,High-performance Computing,High-performance Computing,0,0
1079790,IN10272396,SLAHOLD,ITS00108,Other Activities,Other - Security,0,0
1079851,IN10272412,SLAHOLD,DC000133,High-performance Computing,High-performance Computing,0,0
1079916,IN10272426,SLAHOLD,ITS00108,Other Activities,Other - Security,0,0
1079938,IN10272431,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,0,0
1079962,IN10272436,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1080000,IN10272444,SLAHOLD,NW000410,Conferencing Services,Conferencing - Videoconferencing,0,0
1080378,IN10272566,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1080414,IN10272572,SLAHOLD,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1080448,IN10272579,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1080719,IN10272642,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1080913,IN10272687,SLAHOLD,ITS00332,Secure Remote Access,Secure Remote Access,0,0
1080997,IN10272703,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1081198,IN10272752,SLAHOLD,DC000133,High-performance Computing,High-performance Computing,0,0
1081321,IN10272778,SLAHOLD,DC000176,Storage,Storage,0,0
1081419,IN10272798,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1081707,IN10272874,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,0,0
1081850,IN10272931,SLAHOLD,DC000128,High-performance Computing,High-performance Computing,0,0
1081938,IN10272951,SLAHOLD,NW000431,GC WAN,GC WAN,0,0
1082024,IN10272972,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1082209,IN10273012,SLAHOLD,SM000582,Other Activities,Other - Service Management,0,0
1082213,IN10273012,SLAHOLD,SM000585,Other Activities,Other - Service Management,0,0
1082508,IN10273082,SLAHOLD,DC000120,Midrange,Midrange - Windows -X86,0,0
1082752,IN10273140,SLAHOLD,SM000561,Other Activities,Other - Service Management,0,0
1082754,IN10273140,SLAHOLD,NW000444,GC WAN,GC WAN,0,0
1082779,IN10273149,SLAHOLD,DC000249,Midrange,Midrange - Windows -X86,0,0
1082823,IN10273158,SLAHOLD,DC000127,High-performance Computing,HPC -Big Data Exchange,0,0
1082962,IN10273193,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1082966,IN10273194,SLAHOLD,NW000481,Intra-building Network Services,Intra-building Network Services,0,0
1083383,IN10273284,SLAHOLD,DC000216,Storage,Storage - File,0,0
1083436,IN10273296,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1083457,IN10273300,SLAHOLD,NW000509,Email,Email,0,0
1083494,IN10273309,SLAHOLD,ITS00327,Other Activities,Other - Security,0,0
1083774,IN10273378,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1083794,IN10273384,SLAHOLD,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1083933,IN10273435,SLAHOLD,DC000224,Midrange,Midrange - Windows -X86,0,0
1083938,IN10273435,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1083939,IN10273435,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1083940,IN10273435,SLAHOLD,DC000248,Midrange,Midrange - Windows -X86,0,0
1084271,IN10273509,SLAHOLD,DC000191,Midrange,Midrange,0,0
1084426,IN10273543,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1084855,IN10273643,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1085043,IN10273682,SLAHOLD,SM000571,Other Activities,Other - Service Management,0,0
1085197,IN10273719,SLAHOLD,DC000129,High-performance Computing,High-performance Computing,0,0
1085501,IN10273806,SLAHOLD,SM000561,Other Activities,Other - Service Management,0,0
1085623,IN10273832,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1085624,IN10273832,SLAHOLD,ESI00011,Other Activities,Other - Service Management,0,0
1085627,IN10273832,SLAHOLD,NW000459,GC WAN,GC WAN,0,0
1085632,IN10273832,SLAHOLD,ITS00363,Secure Remote Access,Secure Remote Access,0,0
1085754,IN10273859,SLAHOLD,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1086394,IN10274818,SLAHOLD,DC000176,Storage,Storage,0,0
1086824,IN10275052,SLAHOLD,DC000202,Midrange,Midrange - Windows -X86,0,0
1087049,IN10275122,SLAHOLD,NW000417,GC WAN,GC WAN,0,0
1087117,IN10275142,SLAHOLD,DC000128,High-performance Computing,High-performance Computing,0,0
1087126,IN10275143,SLAHOLD,ITS00380,Directory Services,Directory Services,0,0
1087246,IN10275171,SLAHOLD,NW000405,Intra-building Network Services,IBN - GC LAN,0,0
1087278,IN10275178,SLAHOLD,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1087516,IN10275228,SLAHOLD,EDC00054,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,0,0
